,index,Unnamed: 0,FIPS,both_gender_resp_mort,cause_id,cause_name,female_resp_mort,location_id,male_resp_mort,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
332,332,new mexico_bernalillo,35001.0,57.9167820436718,508,Chronic respiratory diseases,36.386783367757296,2381,92.16436426181109,1980,366,0.4398907103825137,0.4234972677595629,0.07923497267759562,0.032786885245901634,0.024590163934426233,0.0,251,118,54,0.33060109289617484,0.13387978142076504,0.5355191256830601,0.0,0.0,0.0
337,337,new mexico_santa fe,35049.0,47.790834589026296,508,Chronic respiratory diseases,32.307276854569395,2375,71.94863138314429,1980,361,0.9501385041551248,0.04986149584487535,0.0,0.0,0.0,0.0,72,43,24,1.0,0.0,0.0,0.0,0.0,0.0
338,338,new york_albany,36001.0,40.64155046223279,508,Chronic respiratory diseases,26.4635378668376,2414,67.21760663959421,1980,175,0.26857142857142857,0.4228571428571429,0.2914285714285714,0.017142857142857144,0.0,0.0,178,114,75,0.0,0.0,0.0,1.0,0.0,0.0
341,341,new york_chautauqua,36013.0,40.8748393684118,508,Chronic respiratory diseases,23.8224656154887,2455,69.4035376255226,1980,338,0.38461538461538464,0.2988165680473373,0.2337278106508876,0.08284023668639054,0.0,0.0,200,144,66,0.0,0.0,0.0,1.0,0.0,0.0
355,355,new york_richmond,36085.0,35.9581318461849,508,Chronic respiratory diseases,24.230749488864998,2431,56.4104655248625,1980,355,0.37183098591549296,0.4366197183098591,0.11267605633802814,0.06197183098591549,0.016901408450704224,0.0,225,126,58,0.0,0.15492957746478872,0.30704225352112674,0.5380281690140845,0.0,0.0
360,360,new york_westchester,36119.0,33.2803144708256,508,Chronic respiratory diseases,23.115457346989004,2423,51.6132326762121,1980,365,0.5397260273972603,0.26301369863013696,0.11506849315068493,0.04383561643835617,0.03835616438356165,0.0,235,143,49,0.046575342465753435,0.03287671232876712,0.4767123287671233,0.4438356164383562,0.0,0.0
363,363,north carolina_columbus,37047.0,36.43650749485629,508,Chronic respiratory diseases,17.8529243030163,2559,66.5096896628507,1980,262,0.7862595419847328,0.1297709923664122,0.07251908396946563,0.011450381679389313,0.0,0.0,200,84,13,0.0,0.0,0.0,1.0,0.0,0.0
367,367,north carolina_guilford,37081.0,39.4186680390945,508,Chronic respiratory diseases,22.4743950671048,2487,71.1638145583503,1980,197,0.5583756345177665,0.2436548223350254,0.13705583756345174,0.06091370558375635,0.0,0.0,190,133,46,0.0,0.0,1.0,0.0,0.0,0.0
370,370,north carolina_mecklenburg,37119.0,39.3299896918197,508,Chronic respiratory diseases,22.9750396420643,2529,71.04092045517649,1980,366,0.16120218579234974,0.4617486338797814,0.26229508196721313,0.08469945355191258,0.030054644808743168,0.0,241,155,87,0.3770491803278688,0.0,0.41530054644808745,0.20765027322404367,0.0,0.0
374,374,north dakota_dunn,38025.0,31.2408626985009,508,Chronic respiratory diseases,10.3587599447933,2585,53.1254416245996,1980,324,0.9012345679012346,0.06790123456790123,0.027777777777777776,0.00308641975308642,0.0,0.0,161,50,29,0.0,0.07716049382716049,0.6450617283950617,0.2777777777777778,0.0,0.0
378,378,ohio_allen,39003.0,42.853685057460495,508,Chronic respiratory diseases,24.556304195841108,2645,75.15791672231991,1980,113,0.8849557522123894,0.07964601769911504,0.035398230088495575,0.0,0.0,0.0,118,52,17,0.0,0.0,0.2743362831858407,0.7256637168141593,0.0,0.0
382,382,ohio_clermont,39025.0,51.7675973655023,508,Chronic respiratory diseases,33.073362612361194,2692,80.409388213888,1980,363,0.6446280991735537,0.2038567493112948,0.11294765840220385,0.03581267217630854,0.0027548209366391185,0.0,205,110,39,0.0,0.0,0.7493112947658402,0.25068870523415976,0.0,0.0
392,392,ohio_lawrence,39087.0,52.33624109467811,508,Chronic respiratory diseases,27.628341372987105,2700,89.530116740705,1980,137,0.8029197080291971,0.15328467153284672,0.043795620437956206,0.0,0.0,0.0,139,72,24,0.0,0.0,0.0,1.0,0.0,0.0
398,398,ohio_monroe,39111.0,38.307243166483495,508,Chronic respiratory diseases,16.5529173414472,2677,67.843188915432,1980,30,0.5333333333333333,0.3,0.1,0.06666666666666668,0.0,0.0,178,123,47,0.0,0.0,0.0,1.0,0.0,0.0
399,399,ohio_montgomery,39113.0,41.923643881351,508,Chronic respiratory diseases,25.4090611216189,2675,70.43136296563691,1980,366,0.5437158469945356,0.3278688524590164,0.08196721311475409,0.03825136612021858,0.008196721311475409,0.0,208,107,49,0.12021857923497267,0.2295081967213115,0.43169398907103823,0.2185792349726776,0.0,0.0
400,400,ohio_portage,39133.0,38.819026118928214,508,Chronic respiratory diseases,21.74293223259989,2629,64.5052773778323,1980,339,0.7463126843657817,0.15634218289085547,0.07374631268436578,0.02359882005899705,0.0,0.0,182,100,32,0.0,0.0,1.0,0.0,0.0,0.0
403,403,ohio_scioto,39145.0,49.507390593228294,508,Chronic respiratory diseases,25.623819100063,2699,85.7439751992724,1980,300,0.8833333333333333,0.10333333333333332,0.01,0.0033333333333333327,0.0,0.0,157,56,19,0.0,0.0,0.0,1.0,0.0,0.0
404,404,ohio_stark,39151.0,46.016109632389096,508,Chronic respiratory diseases,24.491200491821104,2643,81.4711082663117,1980,357,0.4005602240896359,0.4313725490196079,0.13725490196078433,0.030812324929971987,0.0,0.0,200,112,61,0.0784313725490196,0.2913165266106443,0.3137254901960784,0.3165266106442577,0.0,0.0
405,405,ohio_summit,39153.0,42.4968181629135,508,Chronic respiratory diseases,25.292255898891696,2628,72.0680959311181,1980,366,0.046448087431693985,0.3278688524590164,0.4644808743169399,0.1557377049180328,0.00546448087431694,0.0,205,164,109,0.024590163934426233,0.01366120218579235,0.13934426229508196,0.8224043715846995,0.0,0.0
413,413,oklahoma_tulsa,40143.0,41.2001736095039,508,Chronic respiratory diseases,25.8561969906957,2725,69.2755994369351,1980,366,0.21584699453551912,0.453551912568306,0.25136612021857924,0.05737704918032788,0.02185792349726776,0.0,245,140,77,0.18032786885245905,0.13387978142076504,0.412568306010929,0.27322404371584696,0.0,0.0
416,416,oregon_crook,41013.0,47.1553572360213,508,Chronic respiratory diseases,27.9323361718985,2804,71.9900614593355,1980,321,0.912772585669782,0.08411214953271028,0.003115264797507788,0.0,0.0,0.0,126,50,40,0.0,0.0,1.0,0.0,0.0,0.0
421,421,pennsylvania_allegheny,42003.0,38.18245685762521,508,Chronic respiratory diseases,21.990641129338695,2855,65.7084849599993,1980,366,0.0273224043715847,0.2295081967213115,0.4672131147540984,0.2459016393442623,0.030054644808743168,0.0,247,187,121,0.049180327868852465,0.04371584699453552,0.12568306010928962,0.7814207650273224,0.0,0.0
430,430,pennsylvania_erie,42049.0,40.61367377230179,508,Chronic respiratory diseases,25.242126325623,2875,66.7824318689701,1980,350,0.4228571428571429,0.3428571428571429,0.13714285714285715,0.08,0.017142857142857144,0.0,256,150,57,0.008571428571428572,0.15714285714285714,0.34,0.4942857142857143,0.0,0.0
432,432,pennsylvania_lancaster,42071.0,37.2386191265205,508,Chronic respiratory diseases,20.748186844669398,2864,64.6620398361332,1980,356,0.5926966292134831,0.31741573033707865,0.06741573033707865,0.016853932584269662,0.005617977528089888,0.0,205,100,46,0.008426966292134831,0.22191011235955052,0.3735955056179776,0.3960674157303371,0.0,0.0
435,435,pennsylvania_luzerne,42079.0,96.51865324145521,508,Chronic respiratory diseases,15.7334224258672,2829,251.84848577171002,1980,347,0.5043227665706052,0.3602305475504323,0.10086455331412104,0.0345821325648415,0.0,0.0,197,109,50,0.005763688760806916,0.4438040345821326,0.3227665706051873,0.2276657060518732,0.0,0.0
441,441,pennsylvania_washington,42125.0,41.57461119151,508,Chronic respiratory diseases,19.131760936399697,2860,76.6613159732378,1980,351,0.3504273504273504,0.4358974358974359,0.15669515669515668,0.04558404558404559,0.011396011396011395,0.0,212,128,62,0.0,0.039886039886039885,0.3618233618233618,0.5982905982905983,0.0,0.0
445,445,rhode island_providence,44007.0,35.6895230548138,508,Chronic respiratory diseases,19.7149165793827,2883,65.06968927049371,1980,366,0.185792349726776,0.5765027322404371,0.1830601092896175,0.04371584699453552,0.01092896174863388,0.0,230,126,71,0.24316939890710385,0.1885245901639344,0.13114754098360654,0.4371584699453552,0.0,0.0
450,450,south carolina_chester,45023.0,37.7688862763987,508,Chronic respiratory diseases,15.7599143349206,2896,77.7980684212287,1980,257,0.5408560311284046,0.2140077821011673,0.19455252918287935,0.04280155642023346,0.007782101167315175,0.0,205,129,47,0.0,0.0,1.0,0.0,0.0,0.0
452,452,south carolina_darlington,45031.0,41.0983693855788,508,Chronic respiratory diseases,21.544900897810198,2904,78.46472217501571,1980,186,0.4032258064516129,0.24731182795698925,0.27419354838709675,0.07526881720430108,0.0,0.0,190,147,64,0.0,0.0,1.0,0.0,0.0,0.0
453,453,south carolina_edgefield,45037.0,39.9116356533097,508,Chronic respiratory diseases,21.1359666109885,2917,71.6010369283397,1980,192,0.4947916666666667,0.2552083333333333,0.203125,0.046875,0.0,0.0,187,129,54,0.0,0.0,1.0,0.0,0.0,0.0
463,463,tennessee_blount,47009.0,33.7567960904324,508,Chronic respiratory diseases,16.8250428880764,3058,60.125726000139295,1980,342,0.5350877192982456,0.304093567251462,0.13742690058479531,0.023391812865497075,0.0,0.0,200,114,47,0.0,0.0,0.0,1.0,0.0,0.0
465,465,tennessee_davidson,47037.0,43.128135468458005,508,Chronic respiratory diseases,23.7875989971945,3029,78.71537041002699,1980,366,0.4043715846994536,0.5136612021857924,0.07377049180327869,0.008196721311475409,0.0,0.0,169,97,56,0.6202185792349727,0.0,0.27595628415300544,0.10382513661202186,0.0,0.0
475,475,tennessee_montgomery,47125.0,44.4925787893203,508,Chronic respiratory diseases,21.1150881776454,3003,80.61149493935841,1980,366,0.5273224043715847,0.3087431693989071,0.15027322404371585,0.01366120218579235,0.0,0.0,200,114,43,0.0,0.0,0.0,1.0,0.0,0.0
477,477,tennessee_polk,47139.0,41.6524031743372,508,Chronic respiratory diseases,15.74492821154,3094,81.233100197563,1980,334,0.467065868263473,0.17964071856287425,0.27844311377245506,0.0748502994011976,0.0,0.0,200,146,59,0.0,0.0,0.0,1.0,0.0,0.0
478,478,tennessee_rhea,47143.0,43.9481983288718,508,Chronic respiratory diseases,22.9334963958262,3063,75.044232804972,1980,261,0.7624521072796935,0.16091954022988506,0.06896551724137931,0.007662835249042145,0.0,0.0,200,81,29,0.0,0.0,0.0,1.0,0.0,0.0
482,482,tennessee_sullivan,47163.0,44.5964429211654,508,Chronic respiratory diseases,21.123289310916,3007,83.9864848361679,1980,366,0.09289617486338797,0.23497267759562845,0.5245901639344263,0.13387978142076504,0.01366120218579235,0.0,258,161,115,0.00273224043715847,0.008196721311475409,0.1557377049180328,0.8333333333333334,0.0,0.0
486,486,texas_brazoria,48039.0,45.1064215546303,508,Chronic respiratory diseases,23.252801713659395,3314,77.59973072431859,1980,266,0.8270676691729323,0.12406015037593986,0.03759398496240601,0.0075187969924812035,0.003759398496240601,0.0,203,74,34,0.0,0.34210526315789475,0.6203007518796992,0.03759398496240601,0.0,0.0
489,489,texas_ector,48135.0,56.330614260568396,508,Chronic respiratory diseases,35.4627036348757,3217,89.6027359798012,1980,328,0.7560975609756098,0.21036585365853655,0.03048780487804878,0.003048780487804878,0.0,0.0,164,74,43,0.01524390243902439,0.22560975609756095,0.7378048780487805,0.021341463414634148,0.0,0.0
494,494,texas_hutchinson,48233.0,46.3001714322894,508,Chronic respiratory diseases,26.1907270776331,3102,75.20321479689021,1980,94,0.8085106382978723,0.1702127659574468,0.02127659574468085,0.0,0.0,0.0,112,61,43,0.0,0.0,1.0,0.0,0.0,0.0
495,495,texas_jefferson,48245.0,35.8146020570206,508,Chronic respiratory diseases,20.0238640672629,3294,62.225588789925204,1980,310,0.532258064516129,0.23225806451612904,0.14516129032258066,0.06451612903225806,0.025806451612903226,0.0,235,148,47,0.016129032258064516,0.10967741935483873,0.532258064516129,0.3419354838709677,0.0,0.0
497,497,texas_orange,48361.0,44.9783612936634,508,Chronic respiratory diseases,25.403490566639,3293,76.7076982718702,1980,280,0.6178571428571429,0.18571428571428567,0.07142857142857142,0.07142857142857142,0.05357142857142857,0.0,224,174,44,0.0,0.09642857142857143,0.8035714285714286,0.1,0.0,0.0
501,501,utah_davis,49011.0,31.2428718869189,508,Chronic respiratory diseases,17.621720302748198,3355,51.0788810584945,1980,366,0.4699453551912569,0.34153005464480873,0.15300546448087432,0.032786885245901634,0.00273224043715847,0.0,224,116,56,0.008196721311475409,0.30601092896174864,0.1994535519125683,0.4863387978142077,0.0,0.0
505,505,utah_salt lake,49035.0,39.4471301211309,508,Chronic respiratory diseases,21.214557311681894,3358,68.0970336426447,1980,366,0.12568306010928962,0.26229508196721313,0.4016393442622951,0.19398907103825136,0.016393442622950817,0.0,238,179,112,0.032786885245901634,0.04371584699453552,0.3551912568306011,0.5683060109289617,0.0,0.0
506,506,utah_tooele,49045.0,46.1021473599669,508,Chronic respiratory diseases,20.4511679841695,3356,81.7692360192637,1980,270,0.7851851851851852,0.1259259259259259,0.08888888888888889,0.0,0.0,0.0,148,94,0,0.0,0.0,0.0,1.0,0.0,0.0
507,507,utah_uintah,49047.0,56.0354255412103,508,Chronic respiratory diseases,23.8542005610437,3359,91.64562753946821,1980,256,0.99609375,0.00390625,0.0,0.0,0.0,0.0,100,28,19,0.0,0.84375,0.0,0.15625,0.0,0.0
510,510,vermont_addison,50001.0,50.505042831017796,508,Chronic respiratory diseases,25.1577150724721,3386,89.2398338290465,1980,355,0.7690140845070422,0.15774647887323945,0.05070422535211268,0.01971830985915493,0.002816901408450705,0.0,203,87,36,0.0,0.0,1.0,0.0,0.0,0.0
512,512,vermont_chittenden,50007.0,47.583358087944795,508,Chronic respiratory diseases,27.9736643247497,3384,85.4265405610125,1980,363,0.8622589531680441,0.11019283746556474,0.02203856749311295,0.005509641873278237,0.0,0.0,164,58,26,0.2975206611570248,0.0,0.3085399449035813,0.3939393939393939,0.0,0.0
514,514,vermont_washington,50023.0,47.80615169129271,508,Chronic respiratory diseases,24.6576108765485,3385,93.5430652367877,1980,193,0.8860103626943006,0.11398963730569947,0.0,0.0,0.0,0.0,94,51,24,0.0,0.0,0.0,1.0,0.0,0.0
515,515,vermont_windsor,50027.0,48.28078102619389,508,Chronic respiratory diseases,27.2791663331668,3388,82.6094765552996,1980,107,0.7850467289719626,0.21495327102803735,0.0,0.0,0.0,0.0,89,60,23,0.0,0.0,0.0,1.0,0.0,0.0
524,524,washington_clallam,53009.0,40.5922659507724,508,Chronic respiratory diseases,28.8001545465344,3534,57.0268583234542,1980,307,0.21172638436482089,0.22149837133550487,0.3778501628664495,0.1889250814332248,0.0,0.0,200,169,107,0.0,0.0,0.0,1.0,0.0,0.0
527,527,washington_king,53033.0,42.6501993485215,508,Chronic respiratory diseases,30.055107959218997,3543,65.6162485147195,1980,366,0.11475409836065575,0.6174863387978142,0.23497267759562845,0.032786885245901634,0.0,0.0,200,125,79,0.5737704918032787,0.05737704918032788,0.032786885245901634,0.3360655737704918,0.0,0.0
528,528,washington_pierce,53053.0,54.2489696010349,508,Chronic respiratory diseases,34.8870299783645,3547,85.8710835397858,1980,366,0.4562841530054645,0.3524590163934426,0.1366120218579235,0.0546448087431694,0.0,0.0,200,122,56,0.4644808743169399,0.0,0.22404371584699453,0.3114754098360656,0.0,0.0
534,534,west virginia_hancock,54029.0,41.1981003787034,508,Chronic respiratory diseases,22.3717560977178,3565,68.4503200759016,1980,113,0.415929203539823,0.33628318584070804,0.22123893805309736,0.02654867256637168,0.0,0.0,167,122,59,0.0,0.0,0.0,1.0,0.0,0.0
542,542,wisconsin_dane,55025.0,35.663918632309205,508,Chronic respiratory diseases,20.8233698165604,3683,62.227812397552,1980,358,0.5558659217877095,0.2849162011173184,0.15363128491620112,0.00558659217877095,0.0,0.0,156,112,46,0.0,0.0,0.3631284916201117,0.6368715083798883,0.0,0.0
546,546,wisconsin_grant,55043.0,37.07604069699021,508,Chronic respiratory diseases,14.1766286179717,3650,75.94678015372,1980,335,0.6835820895522388,0.19104477611940301,0.11940298507462685,0.005970149253731343,0.0,0.0,158,108,38,0.0,0.020895522388059702,0.5850746268656717,0.3940298507462687,0.0,0.0
548,548,wisconsin_la crosse,55063.0,39.8104702418905,508,Chronic respiratory diseases,20.333314431844894,3645,74.357563679329,1980,165,0.8727272727272727,0.09696969696969696,0.01818181818181818,0.01212121212121212,0.0,0.0,169,61,33,0.0,0.0,1.0,0.0,0.0,0.0
558,558,wisconsin_rock,55105.0,40.2177510362232,508,Chronic respiratory diseases,24.056593950320398,3688,67.48301146622089,1980,366,0.6092896174863388,0.22404371584699453,0.15027322404371585,0.016393442622950817,0.0,0.0,200,117,39,0.0,0.07103825136612021,0.3961748633879781,0.5327868852459017,0.0,0.0
560,560,wisconsin_taylor,55119.0,29.505792473734108,508,Chronic respiratory diseases,13.3719104815379,3631,48.6764729494108,1980,266,0.7142857142857143,0.18045112781954886,0.06766917293233082,0.03759398496240601,0.0,0.0,200,101,41,0.0,0.0,1.0,0.0,0.0,0.0
561,561,wisconsin_vernon,55123.0,34.2286307434383,508,Chronic respiratory diseases,13.829481903631802,3646,61.4013266678146,1980,361,0.554016620498615,0.14681440443213298,0.23545706371191136,0.06371191135734072,0.0,0.0,200,138,36,0.0,0.0,0.0,1.0,0.0,0.0
565,565,wisconsin_winnebago,55139.0,30.69929673003,508,Chronic respiratory diseases,17.482559264684202,3672,53.961094850336295,1980,193,0.7875647668393783,0.13989637305699482,0.062176165803108814,0.0051813471502590676,0.0051813471502590676,0.0,206,84,31,0.0,0.0,1.0,0.0,0.0,0.0
568,1,alabama_colbert,1033.0,39.3239354100412,508,Chronic respiratory diseases,19.267030844886,578,70.84033065778058,1981,358,0.6564245810055865,0.11731843575418995,0.12849162011173185,0.0977653631284916,0.0,0.0,200,149,29,0.0,0.0,0.0,1.0,0.0,0.0
570,3,alabama_jackson,1071.0,41.86725016622521,508,Chronic respiratory diseases,15.6098180048487,577,82.432176410952,1981,365,0.14520547945205478,0.19452054794520549,0.4027397260273973,0.2575342465753425,0.0,0.0,200,200,116,0.0,0.0,0.0,1.0,0.0,0.0
571,4,alabama_jefferson,1073.0,48.125290354184294,508,Chronic respiratory diseases,24.0222913194899,596,91.63371190088779,1981,365,0.3671232876712329,0.3698630136986301,0.15342465753424658,0.08493150684931508,0.024657534246575345,0.0,239,156,67,0.17534246575342466,0.0,0.7534246575342466,0.07123287671232878,0.0,0.0
589,22,arkansas_crittenden,5035.0,46.9681490209274,508,Chronic respiratory diseases,24.2250484481974,716,78.2698628576386,1981,242,0.8181818181818182,0.1322314049586777,0.04132231404958678,0.008264462809917356,0.0,0.0,178,65,16,0.0,0.0,0.0,1.0,0.0,0.0
590,23,arkansas_pulaski,5119.0,44.5626844064369,508,Chronic respiratory diseases,25.7910991787437,725,77.3035338967784,1981,365,0.6410958904109589,0.2465753424657534,0.1095890410958904,0.0027397260273972607,0.0,0.0,174,105,44,0.0,0.1780821917808219,0.7780821917808219,0.04383561643835617,0.0,0.0
593,26,california_butte,6007.0,56.661893318379896,508,Chronic respiratory diseases,35.008979168001105,767,87.1201592460079,1981,365,0.8027397260273973,0.19452054794520549,0.0027397260273972607,0.0,0.0,0.0,126,67,33,0.1863013698630137,0.3589041095890411,0.4547945205479452,0.0,0.0,0.0
